"","log.move","hr","Season","DayNight","Sex","Stage","julian","BearID","Year","BearIDYear"
"1080",3.326474204,95,"Fall","Night","F","Fem",249,4021,2012,4021
"1081",4.824993792,94,"Fall","Day","F","Fem",249,4021,2012,4021
"1082",4.897981301,97,"Fall","Night","F","Fem",250,4021,2012,4021
"1083",5.387296427,86,"Fall","Day","F","Fem",250,4021,2012,4021
"1084",4.409589177,99,"Fall","Night","F","Fem",251,4021,2012,4021
"1085",5.173179264,85,"Fall","Day","F","Fem",251,4021,2012,4021
"1086",3.516759885,94,"Fall","Night","F","Fem",252,4021,2012,4021
"1087",5.407915747,86,"Fall","Day","F","Fem",252,4021,2012,4021
"1088",4.595725952,95,"Fall","Night","F","Fem",253,4021,2012,4021
"1089",5.174808904,80,"Fall","Day","F","Fem",253,4021,2012,4021
"1090",6.190456738,87,"Fall","Night","F","Fem",254,4021,2012,4021
"1091",4.99044173,87,"Fall","Day","F","Fem",254,4021,2012,4021
"1092",5.706859847,91,"Fall","Night","F","Fem",255,4021,2012,4021
"1093",5.298219906,84,"Fall","Day","F","Fem",255,4021,2012,4021
"1094",4.537519284,89,"Fall","Night","F","Fem",256,4021,2012,4021
"1095",4.704938919,79,"Fall","Day","F","Fem",256,4021,2012,4021
"1096",3.988211434,94,"Fall","Night","F","Fem",257,4021,2012,4021
"1097",4.908129551,83,"Fall","Day","F","Fem",257,4021,2012,4021
"1098",5.481800391,88,"Fall","Night","F","Fem",258,4021,2012,4021
"1099",5.308921893,75,"Fall","Day","F","Fem",258,4021,2012,4021
"1100",5.423610411,77,"Fall","Night","F","Fem",259,4021,2012,4021
"1101",5.581561413,79,"Fall","Day","F","Fem",259,4021,2012,4021
"1102",5.870216269,76,"Fall","Night","F","Fem",260,4021,2012,4021
"1103",5.235039267,71,"Fall","Day","F","Fem",260,4021,2012,4021
"1104",4.124424735,86,"Fall","Night","F","Fem",261,4021,2012,4021
"1105",4.617120361,72,"Fall","Day","F","Fem",261,4021,2012,4021
"1106",2.637078197,83,"Fall","Night","F","Fem",262,4021,2012,4021
"1107",4.633526087,71,"Fall","Day","F","Fem",262,4021,2012,4021
"1108",5.087186335,81,"Fall","Night","F","Fem",263,4021,2012,4021
"1109",3.702462663,73,"Fall","Day","F","Fem",263,4021,2012,4021
"1110",5.578323589,89,"Fall","Night","F","Fem",264,4021,2012,4021
"1111",4.190781323,69,"Fall","Day","F","Fem",264,4021,2012,4021
"1112",4.141386975,86,"Fall","Night","F","Fem",265,4021,2012,4021
"1113",4.795437276,66,"Fall","Day","F","Fem",265,4021,2012,4021
"1114",4.316183737,79,"Fall","Night","F","Fem",266,4021,2012,4021
"1115",3.451030046,81,"Fall","Day","F","Fem",266,4021,2012,4021
"1116",5.157909435,78,"Fall","Night","F","Fem",267,4021,2012,4021
"1117",2.833897005,58,"Fall","Day","F","Fem",267,4021,2012,4021
"1118",4.487198606,70,"Fall","Night","F","Fem",268,4021,2012,4021
"1119",4.48947349,49,"Fall","Day","F","Fem",268,4021,2012,4021
"1120",2.362617965,72,"Fall","Night","F","Fem",269,4021,2012,4021
"1121",4.937180034,61,"Fall","Day","F","Fem",269,4021,2012,4021
"1122",1.697174054,66,"Fall","Night","F","Fem",270,4021,2012,4021
"1123",4.224986135,61,"Fall","Day","F","Fem",270,4021,2012,4021
"1124",5.713721116,62,"Fall","Night","F","Fem",271,4021,2012,4021
"1125",3.350055035,56,"Fall","Day","F","Fem",271,4021,2012,4021
"1126",4.249211336,69,"Fall","Night","F","Fem",272,4021,2012,4021
"1127",4.848089029,57,"Fall","Day","F","Fem",272,4021,2012,4021
"1128",5.415530739,72,"Fall","Night","F","Fem",273,4021,2012,4021
"1129",4.570701922,56,"Fall","Day","F","Fem",273,4021,2012,4021
"1130",4.903695094,54,"Fall","Night","F","Fem",274,4021,2012,4021
"1131",4.513996541,48,"Fall","Day","F","Fem",274,4021,2012,4021
"1132",3.996072346,66,"Fall","Night","F","Fem",275,4021,2012,4021
"1133",3.166677608,56,"Fall","Day","F","Fem",275,4021,2012,4021
"1134",5.690681264,55,"Fall","Night","F","Fem",276,4021,2012,4021
"1135",4.795538989,49,"Fall","Day","F","Fem",276,4021,2012,4021
"1136",4.798976537,52,"Fall","Night","F","Fem",277,4021,2012,4021
"1137",4.924446313,47,"Fall","Day","F","Fem",277,4021,2012,4021
"1138",3.038499326,52,"Fall","Night","F","Fem",278,4021,2012,4021
"1139",4.547919046,47,"Fall","Day","F","Fem",278,4021,2012,4021
"1140",5.059821129,60,"Fall","Night","F","Fem",279,4021,2012,4021
"1141",1.044128243,52,"Fall","Day","F","Fem",279,4021,2012,4021
"1142",0.13559886,63,"Fall","Night","F","Fem",280,4021,2012,4021
"1143",0.879095843,49,"Fall","Day","F","Fem",280,4021,2012,4021
"1144",3.58753754,36,"Fall","Night","F","Fem",281,4021,2012,4021
"1145",1.211075874,35,"Fall","Day","F","Fem",281,4021,2012,4021
"1146",0.929383906,42,"Fall","Night","F","Fem",282,4021,2012,4021
"1147",3.942454021,32,"Fall","Day","F","Fem",282,4021,2012,4021
"1148",1.901983788,30,"Fall","Night","F","Fem",283,4021,2012,4021
"1149",2.276461412,32,"Fall","Day","F","Fem",283,4021,2012,4021
"1150",1.076012984,48,"Fall","Night","F","Fem",284,4021,2012,4021
"1151",1.10762632,45,"Fall","Day","F","Fem",284,4021,2012,4021
"1152",1.449617937,38,"Fall","Night","F","Fem",285,4021,2012,4021
"1153",1.137984626,32,"Fall","Day","F","Fem",285,4021,2012,4021
"1154",-0.087258314,27,"Fall","Night","F","Fem",286,4021,2012,4021
"1155",5.863976262,27,"Fall","Day","F","Fem",286,4021,2012,4021
"1156",2.529674414,26,"Fall","Night","F","Fem",287,4021,2012,4021
"1157",1.506316936,58,"Fall","Day","F","Fem",287,4021,2012,4021
"1158",1.256504993,36,"Fall","Night","F","Fem",288,4021,2012,4021
"1159",0.663182621,29,"Fall","Day","F","Fem",288,4021,2012,4021
"1160",0.376781736,44,"Fall","Night","F","Fem",289,4021,2012,4021
"1161",4.586183832,28,"Fall","Day","F","Fem",289,4021,2012,4021
"1162",0.59600894,24,"Fall","Night","F","Fem",290,4021,2012,4021
"1163",2.732694906,33,"Fall","Day","F","Fem",290,4021,2012,4021
"1164",-0.513176826,26,"Fall","Night","F","Fem",291,4021,2012,4021
"1165",0.942676032,49,"Fall","Day","F","Fem",291,4021,2012,4021
"1166",1.776934271,23,"Fall","Night","F","Fem",292,4021,2012,4021
"1167",2.501303214,28,"Fall","Day","F","Fem",292,4021,2012,4021
"1168",1.27477827,24,"Fall","Night","F","Fem",293,4021,2012,4021
"1169",2.715829948,41,"Fall","Day","F","Fem",293,4021,2012,4021
"1170",0.176168432,27,"Fall","Night","F","Fem",294,4021,2012,4021
"1171",2.747340215,33,"Fall","Day","F","Fem",294,4021,2012,4021
"1172",0.257297154,26,"Fall","Night","F","Fem",295,4021,2012,4021
"1173",4.787632347,29,"Fall","Day","F","Fem",295,4021,2012,4021
"1174",0.885119272,24,"Fall","Night","F","Fem",296,4021,2012,4021
"1175",2.242708446,36,"Fall","Day","F","Fem",296,4021,2012,4021
"1176",0.034561821,28,"Fall","Night","F","Fem",297,4021,2012,4021
"1177",0.51227176,27,"Fall","Day","F","Fem",297,4021,2012,4021
"1178",0.752264975,21,"Fall","Night","F","Fem",298,4021,2012,4021
"1179",1.065751176,23,"Fall","Day","F","Fem",298,4021,2012,4021
"1180",0.531698223,19,"Fall","Night","F","Fem",299,4021,2012,4021
"1181",0.532259263,23,"Fall","Day","F","Fem",299,4021,2012,4021
"1182",1.105339699,20,"Fall","Night","F","Fem",300,4021,2012,4021
"1183",2.449855133,21,"Fall","Day","F","Fem",300,4021,2012,4021
"1184",0.09090168,24,"Fall","Night","F","Fem",301,4021,2012,4021
"1185",0.588519965,24,"Fall","Day","F","Fem",301,4021,2012,4021
"1186",4.851506131,39,"Spring","Day","M","Male",91,4055,2012,4055
"1187",4.80159774,74,"Spring","Night","M","Male",92,4055,2012,4055
"1188",3.649134753,44,"Spring","Day","M","Male",92,4055,2012,4055
"1189",1.177140135,90,"Spring","Night","M","Male",93,4055,2012,4055
"1190",3.908517496,37,"Spring","Day","M","Male",93,4055,2012,4055
"1191",0.976349471,73,"Spring","Night","M","Male",94,4055,2012,4055
"1192",4.194020661,36,"Spring","Day","M","Male",94,4055,2012,4055
"1193",0.995851008,47,"Spring","Night","M","Male",95,4055,2012,4055
"1194",3.697167967,39,"Spring","Day","M","Male",95,4055,2012,4055
"1195",2.329968355,62,"Spring","Night","M","Male",96,4055,2012,4055
"1196",4.059559494,43,"Spring","Day","M","Male",96,4055,2012,4055
"1197",0.778103211,47,"Spring","Night","M","Male",97,4055,2012,4055
"1198",3.685317513,37,"Spring","Day","M","Male",97,4055,2012,4055
"1199",2.435678381,82,"Spring","Night","M","Male",98,4055,2012,4055
"1200",3.642861555,41,"Spring","Day","M","Male",98,4055,2012,4055
"1201",2.933910573,49,"Spring","Night","M","Male",99,4055,2012,4055
"1202",3.237875758,45,"Spring","Day","M","Male",99,4055,2012,4055
"1203",0.2590224,53,"Spring","Night","M","Male",100,4055,2012,4055
"1204",0.722053226,46,"Spring","Day","M","Male",100,4055,2012,4055
"1205",1.226701088,59,"Spring","Night","M","Male",101,4055,2012,4055
"1206",3.783268926,57,"Spring","Day","M","Male",101,4055,2012,4055
"1207",1.540778956,64,"Spring","Night","M","Male",102,4055,2012,4055
"1208",3.904652047,47,"Spring","Day","M","Male",102,4055,2012,4055
"1209",5.203352197,58,"Spring","Night","M","Male",103,4055,2012,4055
"1210",4.148360977,54,"Spring","Day","M","Male",103,4055,2012,4055
"1211",6.507193011,110,"Spring","Night","M","Male",104,4055,2012,4055
"1212",3.825395622,45,"Spring","Day","M","Male",104,4055,2012,4055
"1213",7.320053062,98,"Spring","Night","M","Male",105,4055,2012,4055
"1214",1.301750637,42,"Spring","Day","M","Male",105,4055,2012,4055
"1215",3.162983617,86,"Spring","Night","M","Male",106,4055,2012,4055
"1216",3.758613548,45,"Spring","Day","M","Male",106,4055,2012,4055
"1217",1.913337985,88,"Spring","Night","M","Male",107,4055,2012,4055
"1218",1.778187457,44,"Spring","Day","M","Male",107,4055,2012,4055
"1219",0.746040319,53,"Spring","Night","M","Male",108,4055,2012,4055
"1220",2.526428642,52,"Spring","Day","M","Male",108,4055,2012,4055
"1221",0.739359015,66,"Spring","Night","M","Male",109,4055,2012,4055
"1222",1.440239373,48,"Spring","Day","M","Male",109,4055,2012,4055
"1223",4.865835517,68,"Spring","Night","M","Male",110,4055,2012,4055
"1224",3.57319402,52,"Spring","Day","M","Male",110,4055,2012,4055
"1225",1.646061036,85,"Spring","Night","M","Male",111,4055,2012,4055
"1226",3.790714607,44,"Spring","Day","M","Male",111,4055,2012,4055
"1227",1.754626109,51,"Spring","Day","M","Male",112,4055,2012,4055
"1228",6.121124724,67,"Spring","Night","M","Male",113,4055,2012,4055
"1229",2.367111557,50,"Spring","Day","M","Male",113,4055,2012,4055
"1230",6.856485757,60,"Spring","Night","M","Male",114,4055,2012,4055
"1231",2.609714605,46,"Spring","Day","M","Male",114,4055,2012,4055
"1232",3.429849349,104,"Spring","Night","M","Male",115,4055,2012,4055
"1233",2.817507775,47,"Spring","Day","M","Male",115,4055,2012,4055
"1234",1.11881359,96,"Spring","Night","M","Male",116,4055,2012,4055
"1235",2.577472461,53,"Spring","Day","M","Male",116,4055,2012,4055
"1236",6.640659576,93,"Spring","Night","M","Male",117,4055,2012,4055
"1237",4.029771392,53,"Spring","Day","M","Male",117,4055,2012,4055
"1238",4.838558765,96,"Spring","Night","M","Male",118,4055,2012,4055
"1239",2.40647785,53,"Spring","Day","M","Male",118,4055,2012,4055
"1240",2.20748066,68,"Spring","Night","M","Male",119,4055,2012,4055
"1241",2.806593529,52,"Spring","Day","M","Male",119,4055,2012,4055
"1242",0.441466987,64,"Spring","Night","M","Male",120,4055,2012,4055
"1243",4.666012099,53,"Spring","Day","M","Male",120,4055,2012,4055
"1244",5.723421807,81,"Spring","Night","M","Male",121,4055,2012,4055
"1245",3.307140733,42,"Spring","Day","M","Male",121,4055,2012,4055
"1246",3.798421069,103,"Spring","Night","M","Male",122,4055,2012,4055
"1247",3.421516936,51,"Spring","Day","M","Male",122,4055,2012,4055
"1248",6.748209066,99,"Spring","Night","M","Male",123,4055,2012,4055
"1249",4.468383463,55,"Spring","Day","M","Male",123,4055,2012,4055
"1250",1.788257701,91,"Spring","Night","M","Male",124,4055,2012,4055
"1251",2.406549662,50,"Spring","Day","M","Male",124,4055,2012,4055
"1252",5.318050448,82,"Spring","Night","M","Male",125,4055,2012,4055
"1253",3.447167702,51,"Spring","Day","M","Male",125,4055,2012,4055
"1254",6.646627389,91,"Spring","Night","M","Male",126,4055,2012,4055
"1255",4.172942538,49,"Spring","Day","M","Male",126,4055,2012,4055
"1256",6.745302543,88,"Spring","Night","M","Male",127,4055,2012,4055
"1257",1.79930156,49,"Spring","Day","M","Male",127,4055,2012,4055
"1258",5.164520297,99,"Spring","Night","M","Male",128,4055,2012,4055
"1259",1.531834662,46,"Spring","Day","M","Male",128,4055,2012,4055
"1260",0.312532057,85,"Spring","Night","M","Male",129,4055,2012,4055
"1261",0.971390429,70,"Spring","Day","M","Male",129,4055,2012,4055
"1262",0.862112332,71,"Spring","Night","M","Male",130,4055,2012,4055
"1263",1.277138166,66,"Spring","Day","M","Male",130,4055,2012,4055
"1264",1.460802903,71,"Spring","Night","M","Male",131,4055,2012,4055
"1265",1.092592038,75,"Spring","Day","M","Male",131,4055,2012,4055
"1266",1.120533482,59,"Spring","Night","M","Male",132,4055,2012,4055
"1267",4.192071939,66,"Spring","Day","M","Male",132,4055,2012,4055
"1268",2.37818747,52,"Spring","Night","M","Male",133,4055,2012,4055
"1269",4.180726814,58,"Spring","Day","M","Male",133,4055,2012,4055
"1270",1.197243413,85,"Spring","Night","M","Male",134,4055,2012,4055
"1271",3.400215687,60,"Spring","Day","M","Male",134,4055,2012,4055
"1272",0.934933797,79,"Spring","Night","M","Male",135,4055,2012,4055
"1273",0.792098778,50,"Spring","Day","M","Male",135,4055,2012,4055
"1274",0.767829529,75,"Spring","Night","M","Male",136,4055,2012,4055
"1275",4.746008346,64,"Spring","Day","M","Male",136,4055,2012,4055
"1276",0.902176557,73,"Spring","Night","M","Male",137,4055,2012,4055
"1277",4.942959847,55,"Spring","Day","M","Male",137,4055,2012,4055
"1278",2.124822004,98,"Spring","Night","M","Male",138,4055,2012,4055
"1279",4.330692463,76,"Spring","Day","M","Male",138,4055,2012,4055
"1280",1.770889699,70,"Spring","Night","M","Male",139,4055,2012,4055
"1281",3.332561302,61,"Spring","Day","M","Male",139,4055,2012,4055
"1282",0.399823569,91,"Spring","Night","M","Male",140,4055,2012,4055
"1283",3.885523192,62,"Spring","Day","M","Male",140,4055,2012,4055
"1284",0.725156424,75,"Spring","Night","M","Male",141,4055,2012,4055
"1285",4.575761541,60,"Spring","Day","M","Male",141,4055,2012,4055
"1286",1.174207685,69,"Spring","Night","M","Male",142,4055,2012,4055
"1287",3.303599647,56,"Spring","Day","M","Male",142,4055,2012,4055
"1288",1.475564379,85,"Spring","Night","M","Male",143,4055,2012,4055
"1289",4.714336479,66,"Spring","Day","M","Male",143,4055,2012,4055
"1290",2.003523287,76,"Spring","Night","M","Male",144,4055,2012,4055
"1291",4.453740738,53,"Spring","Day","M","Male",144,4055,2012,4055
"1292",1.78419363,77,"Spring","Night","M","Male",145,4055,2012,4055
"1293",5.49556113,65,"Spring","Day","M","Male",145,4055,2012,4055
"1294",3.789449677,82,"Spring","Night","M","Male",146,4055,2012,4055
"1295",4.948464784,66,"Spring","Day","M","Male",146,4055,2012,4055
"1296",6.177681278,79,"Spring","Night","M","Male",147,4055,2012,4055
"1297",4.39874154,73,"Spring","Day","M","Male",147,4055,2012,4055
"1298",1.690255682,97,"Spring","Night","M","Male",148,4055,2012,4055
"1299",4.596009007,58,"Spring","Day","M","Male",148,4055,2012,4055
"1300",1.708482099,78,"Spring","Night","M","Male",149,4055,2012,4055
"1301",7.152531581,55,"Spring","Day","M","Male",149,4055,2012,4055
"1302",5.263421766,86,"Spring","Night","M","Male",150,4055,2012,4055
"1303",6.229003985,99,"Spring","Day","M","Male",150,4055,2012,4055
"1304",3.840452125,113,"Spring","Night","M","Male",151,4055,2012,4055
"1305",4.758957677,74,"Spring","Day","M","Male",151,4055,2012,4055
"1306",6.910835595,114,"Spring","Night","M","Male",152,4055,2012,4055
"1307",6.114505895,78,"Spring","Day","M","Male",152,4055,2012,4055
"1308",2.258462106,98,"Spring","Night","M","Male",153,4055,2012,4055
"1309",5.615236322,82,"Spring","Day","M","Male",153,4055,2012,4055
"1310",2.45945749,78,"Spring","Night","M","Male",154,4055,2012,4055
"1311",6.341966443,64,"Spring","Day","M","Male",154,4055,2012,4055
"1312",5.450360035,108,"Spring","Night","M","Male",155,4055,2012,4055
"1313",3.717806521,104,"Spring","Day","M","Male",155,4055,2012,4055
"1314",5.817736453,110,"Spring","Night","M","Male",156,4055,2012,4055
"1315",5.443272518,60,"Spring","Day","M","Male",156,4055,2012,4055
"1316",6.720201244,97,"Spring","Night","M","Male",157,4055,2012,4055
"1317",5.239008639,74,"Spring","Day","M","Male",157,4055,2012,4055
"1318",5.00076579,107,"Spring","Night","M","Male",158,4055,2012,4055
"1319",5.347749946,79,"Spring","Day","M","Male",158,4055,2012,4055
"1320",4.259643187,82,"Spring","Night","M","Male",159,4055,2012,4055
"1321",5.410692829,77,"Spring","Day","M","Male",159,4055,2012,4055
"1322",4.844373588,74,"Spring","Night","M","Male",160,4055,2012,4055
"1323",3.254920274,66,"Spring","Day","M","Male",160,4055,2012,4055
"1324",6.027440649,95,"Spring","Night","M","Male",161,4055,2012,4055
"1325",1.430396986,56,"Spring","Day","M","Male",161,4055,2012,4055
"1326",6.080799934,86,"Spring","Night","M","Male",162,4055,2012,4055
"1327",5.368655743,69,"Spring","Day","M","Male",162,4055,2012,4055
"1328",5.305572205,85,"Spring","Night","M","Male",163,4055,2012,4055
"1329",5.07457402,89,"Spring","Day","M","Male",163,4055,2012,4055
"1330",3.683271061,88,"Spring","Night","M","Male",164,4055,2012,4055
"1331",6.286896059,59,"Spring","Day","M","Male",164,4055,2012,4055
"1332",4.684827849,55,"Spring","Night","M","Male",165,4055,2012,4055
"1333",6.36684199,72,"Spring","Day","M","Male",165,4055,2012,4055
"1334",1.267193889,71,"Spring","Night","M","Male",166,4055,2012,4055
"1335",5.484478184,76,"Spring","Day","M","Male",166,4055,2012,4055
"1336",1.208058994,65,"Spring","Night","M","Male",167,4055,2012,4055
"1337",6.204339752,80,"Spring","Day","M","Male",167,4055,2012,4055
"1338",2.727743446,81,"Spring","Night","M","Male",168,4055,2012,4055
"1339",5.92163457,83,"Spring","Day","M","Male",168,4055,2012,4055
"1340",3.402479229,80,"Spring","Night","M","Male",169,4055,2012,4055
"1341",5.95456772,90,"Spring","Day","M","Male",169,4055,2012,4055
"1342",0.387015833,79,"Spring","Night","M","Male",170,4055,2012,4055
"1343",6.433505733,79,"Spring","Day","M","Male",170,4055,2012,4055
"1344",5.768887518,69,"Spring","Night","M","Male",171,4055,2012,4055
"1345",4.061221223,46,"Spring","Day","M","Male",171,4055,2012,4055
"1346",1.661044838,92,"Spring","Night","M","Male",172,4055,2012,4055
"1347",5.346055575,52,"Spring","Day","M","Male",172,4055,2012,4055
"1348",3.403423666,84,"Spring","Night","M","Male",173,4055,2012,4055
"1349",5.799506005,56,"Spring","Day","M","Male",173,4055,2012,4055
"1350",2.679765546,76,"Spring","Night","M","Male",174,4055,2012,4055
"1351",5.531955762,60,"Spring","Day","M","Male",174,4055,2012,4055
"1352",4.501065878,72,"Spring","Night","M","Male",175,4055,2012,4055
"1353",5.147217527,61,"Spring","Day","M","Male",175,4055,2012,4055
"1354",1.465178606,76,"Spring","Night","M","Male",176,4055,2012,4055
"1355",4.993741695,64,"Spring","Day","M","Male",176,4055,2012,4055
"1356",3.815642284,80,"Spring","Night","M","Male",177,4055,2012,4055
"1357",4.110642831,61,"Spring","Day","M","Male",177,4055,2012,4055
"1358",4.074110778,68,"Spring","Night","M","Male",178,4055,2012,4055
"1359",4.587064349,61,"Spring","Day","M","Male",178,4055,2012,4055
"1360",5.205333744,74,"Spring","Night","M","Male",179,4055,2012,4055
"1361",4.466061594,58,"Spring","Day","M","Male",179,4055,2012,4055
"1362",5.996366869,73,"Spring","Night","M","Male",180,4055,2012,4055
"1363",5.126377695,61,"Spring","Day","M","Male",180,4055,2012,4055
"1364",6.276009599,72,"Spring","Night","M","Male",181,4055,2012,4055
"1365",4.422711318,57,"Spring","Day","M","Male",181,4055,2012,4055
"1366",0.555649506,82,"Spring","Night","M","Male",182,4055,2012,4055
"1367",5.153015865,58,"Spring","Day","M","Male",182,4055,2012,4055
"1368",6.015683674,78,"Spring","Night","M","Male",183,4055,2012,4055
"1369",3.469174443,72,"Spring","Day","M","Male",183,4055,2012,4055
"1370",6.215971494,81,"Summer","Night","M","Male",184,4055,2012,4055
"1371",4.465629114,64,"Summer","Day","M","Male",184,4055,2012,4055
"1372",5.067781023,80,"Summer","Night","M","Male",185,4055,2012,4055
"1373",5.439235218,56,"Summer","Day","M","Male",185,4055,2012,4055
"1374",4.553836351,81,"Summer","Night","M","Male",186,4055,2012,4055
"1375",4.579969502,64,"Summer","Day","M","Male",186,4055,2012,4055
